sample_idx,original_class,original_class_name,target_class,target_class_name,predicted_class,predicted_class_name,subject_id,injured_leg,valid,confidence,iterations,time_seconds,imu_l2,imu_l1,imu_changed_pct,imu_channels_changed,sensor_groups_changed,modality_groups_changed,changed_sensor_groups,changed_modality_groups,imu_temporal_grad
385,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,30,left,True,0.9755045175552368,575,7.2452874183654785,42.838968265144636,1706.6711816945717,7.795812254075324,35,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.014928305426557965
524,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9861637949943542,717,8.463022947311401,43.377256902127826,1333.3353845729328,4.247470489038785,15,5,8,RF_R; Ham_R; TA_R; Gast_R; RF_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc,0.005957295475874802
523,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9851625561714172,911,10.607348918914795,54.341654343595444,1623.607329496775,4.1877459246767845,15,5,8,RF_R; Ham_R; TA_R; Gast_R; RF_L,RF_R_acc; RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc,0.005961594409216119
609,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.9587501883506775,804,9.597744941711426,48.499631191431256,1799.544199464363,6.696177627880832,37,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.01737271824067622
110,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.9750820994377136,970,11.197486400604248,42.37897807148438,613.7001739065126,0.9028948847667229,25,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.01822635340033899
414,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,30,left,False,2.1359044239943614e-06,240,2.850980758666992,4.797146726390727e-06,0.0004710632802416679,0.0,0,0,0,none,none,1.9478182381859085e-08
684,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9680448174476624,902,10.51909875869751,65.20974908808998,1730.806694341152,3.432405845980888,41,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.031303690908972795
521,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9861236810684204,928,10.923729658126831,63.08049449382508,2021.4593787537876,5.153878583473862,16,5,9,RF_R; Ham_R; TA_R; Gast_R; RF_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc,0.006093396975282383
482,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,4,right,True,0.9761817455291748,565,6.810927867889404,41.69395720077606,1497.7868260205953,5.979482855536818,30,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.010405648561297741
571,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9876583218574524,929,10.932615041732788,54.53229874118078,1131.5510415905553,1.9498313659359192,31,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.022985398093225404
293,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,28,right,False,2.6524496488100624e-10,250,3.015873670578003,4.669798075440997e-06,0.0004328550763094455,0.0,0,0,0,none,none,2.043431551723213e-08
436,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.9883847236633301,887,10.3142728805542,84.6202731098519,2205.9449575400154,3.0916245081506464,38,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.025725925741433904
407,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.9734559655189514,734,8.569731950759888,62.4699407287807,2598.795055954698,8.663575042158516,27,8,14,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.009527534864542744
610,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,6,left,True,0.9758651256561279,837,10.117125988006592,51.845752237813315,1784.702531184739,5.772203485103991,25,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.016154421689180336
649,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9887892007827759,339,4.12246298789978,40.62888407775049,989.0047911113113,2.2554806070826308,9,5,6,TA_R; RF_L; Ham_L; TA_L; Gast_L,TA_R_acc; RF_L_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_gyr,0.005945732007831669
175,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.9773063063621521,364,4.657852411270142,41.1029796764587,1357.6921079514286,4.95362563237774,32,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.011607073584617161
409,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.9709368348121643,744,9.210962533950806,63.564454929815774,2841.8755912439747,8.969224283305227,27,7,13,Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.012263523540674934
433,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.9884107112884521,905,11.339921712875366,86.20657219480235,2274.7979655703602,3.1829679595278244,35,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.026895827522747738
529,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9831752777099609,607,7.997500658035278,36.826320780445194,1181.4019434906834,4.163153456998313,17,4,8,RF_R; Ham_R; TA_R; Gast_R,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.010054522717755
678,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9829831123352051,906,11.316906452178955,64.2137005756836,1426.860121450885,2.2589938167509835,38,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.026238300726539657
168,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,25,right,True,0.9758899807929993,637,8.188873291015625,35.989877106431635,1334.902869839007,6.1867622259696455,31,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.011298936034613901
562,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9884994626045227,867,10.969115734100342,54.22686191601231,1061.3064513549748,1.7636312535132097,36,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.02103962697224339
486,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,4,right,True,0.973285436630249,627,8.209092378616333,34.2580410984434,1315.3054152572226,7.040472175379427,35,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.009350401769718613
304,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,28,right,False,7.843374387472846e-12,248,3.4478137493133545,4.856971164753749e-06,0.0004516591274611273,0.0,0,0,0,none,none,2.1228048918572846e-08
131,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.9826557636260986,966,12.289927959442139,61.8935862277307,1110.2743968987465,1.4404159640247332,32,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.024361616884425202
534,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9877029061317444,447,5.778471946716309,33.03285256443823,1026.1443165824026,4.1877459246767845,22,6,10,RF_R; Ham_R; TA_R; Gast_R; RF_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; Gast_L_acc,0.005733998456498152
417,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.9555144906044006,825,10.187577962875366,73.72180714922021,3956.978106808986,13.315064643057898,30,8,14,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.010724286111566029
63,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.9915134310722351,592,7.186408281326294,47.20526578827083,1303.1101621789317,3.3516020236087694,17,5,9,RF_R; Ham_R; TA_R; Gast_R; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Gast_L_acc,0.006077888276535742
405,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.980189859867096,779,9.246190547943115,54.174330368136914,2132.2473379722805,7.493676222596965,28,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.009215147318829215
567,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9879145622253418,902,10.522355318069458,53.55507974305388,967.4867265667172,1.5914839797639122,35,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.018692497488308358
492,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.9836453199386597,451,5.579772472381592,32.671297254161615,905.115141374986,3.499156829679595,19,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.005334154525389686
644,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9891523122787476,639,7.741563081741333,34.220860116839674,990.9362120544557,3.6431984260820687,18,5,8,TA_R; RF_L; Ham_L; TA_L; Gast_L,TA_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.008969535360604663
554,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9790065884590149,963,11.762678861618042,60.56713080845599,1400.4171840739791,2.533024170882518,32,8,14,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.024650737231633673
641,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9866695404052734,762,9.577698707580566,37.40975935868301,1284.8006498909474,4.950112422709387,18,5,8,TA_R; RF_L; Ham_L; TA_L; Gast_L,TA_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.011878919611876902
123,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,21,right,True,0.9877256751060486,976,14.21462869644165,60.30658139363774,1013.780738069154,1.3104272062956719,31,8,15,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.021179591184947475
283,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9764799475669861,940,14.261025667190552,46.856121991698636,1654.9649980669321,5.550871275997752,19,7,11,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; Ham_L_acc; TA_L_acc,0.010296980820496827
638,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9834262132644653,694,10.588329792022705,41.705516430085844,1366.690774660957,4.83768971332209,13,5,7,TA_R; RF_L; Ham_L; TA_L; Gast_L,TA_R_acc; RF_L_acc; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.018092191235298122
290,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,28,right,False,1.214947448202608e-10,237,3.6063499450683594,4.8107902864261e-06,0.0004401007812324622,0.0,0,0,0,none,none,2.0728962960217547e-08
406,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.9696906805038452,691,10.062743663787842,46.021344947067035,2147.941573330959,9.429454749859472,26,8,12,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.007921998430187803
633,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.9905937910079956,703,8.471487760543823,35.54247670401912,846.2401144148188,2.5646430578976953,9,4,6,TA_R; Ham_L; TA_L; Gast_L,TA_R_acc; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.008883787554389205
419,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,30,left,True,0.973254919052124,695,8.434393644332886,62.53831954894436,2984.4721602080917,10.08291174817313,24,8,13,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_acc; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.008443328918741297
527,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.9861310720443726,775,9.351552486419678,46.654881133115566,1418.6574002937962,4.4828555368184375,13,5,8,RF_R; Ham_R; TA_R; Gast_R; RF_L,RF_R_acc; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc,0.0065248605040258995
555,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9773157835006714,690,8.426057815551758,51.831139114961154,1164.2733816218947,2.403035413153457,35,8,16,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.01668277456167268
